scenario,model,seed,step,alive_population,births_this_step,deaths_this_step,p_one_alive,shannon_diversity_alive,theta_mean_alive,theta_std_alive,mean_resource_score_alive,opposite_interaction_rate
neutral,classical,12,49,80,9,9,0.6,0.9709505944546686,1.789356079369456,0.44105456330684173,0.0,0.5915492957746479
neutral,classical,12,50,80,12,12,0.5875,0.9777945702913884,1.7541469371088312,0.42496229274912245,0.0,0.4117647058823529
neutral,classical,12,51,80,7,7,0.5625,0.9886994082884974,1.7508174671833245,0.4358571920161926,0.0,0.4520547945205479
neutral,classical,12,52,80,14,14,0.525,0.99819587904281,1.746661228272335,0.4489438432048206,0.0,0.4090909090909091
neutral,classical,12,53,80,9,9,0.5125,0.9995491108252484,1.7370176068189491,0.441857967957827,0.0,0.39436619718309857
neutral,classical,12,54,80,8,8,0.5375,0.9959386076315955,1.7652979963758515,0.42551808095342897,0.0,0.625
neutral,classical,12,55,80,10,10,0.5125,0.9995491108252484,1.7460923718345884,0.4096385155885472,0.0,0.4142857142857143
neutral,classical,12,56,80,8,8,0.5125,0.9995491108252484,1.7538240977720903,0.41550649782848914,0.0,0.4861111111111111
neutral,classical,12,57,80,11,11,0.5125,0.9995491108252484,1.7242473245494008,0.43487912357247177,0.0,0.463768115942029
neutral,classical,12,58,78,15,17,0.5128205128205128,0.9995256892936493,1.78537761846788,0.4346189477290224,0.0,0.6031746031746031
neutral,classical,12,59,80,10,8,0.5125,0.9995491108252484,1.7419707435996479,0.45715681858418405,0.0,0.5
neutral,classical,12,60,80,10,10,0.5375,0.9959386076315955,1.7393992356955814,0.46319528165679547,0.0,0.5142857142857142
neutral,classical,12,61,80,17,17,0.525,0.99819587904281,1.7377948549018924,0.4806686296026209,0.0,0.5238095238095238
neutral,classical,12,62,80,12,12,0.5375,0.9959386076315955,1.7126406269153598,0.4833284719183808,0.0,0.5294117647058824
neutral,classical,12,63,80,10,10,0.575,0.9837082626231857,1.7174046813335635,0.49922917714221415,0.0,0.5857142857142857
neutral,classical,12,64,80,12,12,0.625,0.9544340029249649,1.7551243308691435,0.4962501324612842,0.0,0.4411764705882353
neutral,classical,13,0,24,0,0,0.5,1.0,1.8057567797368816,0.5763649211708239,0.0,0.0
neutral,classical,13,1,24,3,3,0.5,1.0,1.8141750709833164,0.6547990224621246,0.0,0.47619047619047616
neutral,classical,13,2,30,7,1,0.5,1.0,1.8572888205356175,0.5845380077765339,0.0,0.782608695652174
neutral,classical,13,3,40,12,2,0.55,0.9927744539878084,1.7954104161149929,0.5199747995076246,0.0,0.5714285714285714
neutral,classical,13,4,40,8,8,0.45,0.9927744539878084,1.6477815780780396,0.5592254330328373,0.0,0.34375
neutral,classical,13,5,40,7,7,0.425,0.9837082626231857,1.6141506104030579,0.5397759690135089,0.0,0.48484848484848486
neutral,classical,13,6,49,12,3,0.4489795918367347,0.992476003943082,1.6583775882249672,0.5124340994728578,0.0,0.43243243243243246
neutral,classical,13,7,54,11,6,0.48148148148148145,0.9990102708804813,1.7078432385434623,0.4639552819655161,0.0,0.4883720930232558
neutral,classical,13,8,59,11,6,0.4576271186440678,0.9948131754904235,1.6899334075411652,0.47605520939912005,0.0,0.5
neutral,classical,13,9,66,11,4,0.4696969696969697,0.997348797918045,1.700147710866068,0.4792600521669783,0.0,0.41818181818181815
neutral,classical,13,10,77,21,10,0.5454545454545454,0.9940302114769565,1.6775062739813305,0.49220271690578543,0.0,0.4107142857142857
neutral,classical,13,11,80,15,12,0.575,0.9837082626231857,1.7185935994265542,0.4798536923849551,0.0,0.4461538461538462
neutral,classical,13,12,80,10,10,0.5625,0.9886994082884974,1.7183929086975032,0.505476829869347,0.0,0.5
neutral,classical,13,13,80,13,13,0.55,0.9927744539878084,1.720092286760606,0.5405250069365753,0.0,0.5223880597014925
neutral,classical,13,14,80,11,11,0.55,0.9927744539878084,1.700464561751574,0.5828948505651295,0.0,0.5362318840579711
neutral,classical,13,15,73,12,19,0.5205479452054794,0.998781393072756,1.721525609601249,0.558735726068368,0.0,0.5573770491803278
neutral,classical,13,16,80,17,10,0.5125,0.9995491108252484,1.7544431607803996,0.5587483358488138,0.0,0.5555555555555556
neutral,classical,13,17,80,7,7,0.5125,0.9995491108252484,1.7376212362189392,0.541952759233598,0.0,0.4520547945205479
neutral,classical,13,18,80,11,11,0.525,0.99819587904281,1.7278639133572429,0.5282566275944958,0.0,0.42028985507246375
neutral,classical,13,19,80,8,8,0.5375,0.9959386076315955,1.7117368222677896,0.5599404840989697,0.0,0.5138888888888888
neutral,classical,13,20,80,13,13,0.5375,0.9959386076315955,1.7370440434274463,0.5985352704795046,0.0,0.40298507462686567
neutral,classical,13,21,80,9,9,0.55,0.9927744539878084,1.7555248895671738,0.5767075825041109,0.0,0.4225352112676056
neutral,classical,13,22,80,15,15,0.55,0.9927744539878084,1.768783666347764,0.5673393001613659,0.0,0.4307692307692308
neutral,classical,13,23,80,14,14,0.5375,0.9959386076315955,1.7802745669503033,0.5655683989838355,0.0,0.5454545454545454
neutral,classical,13,24,80,7,7,0.5625,0.9886994082884974,1.7733326982089923,0.5402385497504477,0.0,0.5205479452054794
neutral,classical,13,25,80,11,11,0.5625,0.9886994082884974,1.785372476895248,0.543697547057534,0.0,0.5217391304347826
neutral,classical,13,26,80,7,7,0.5625,0.9886994082884974,1.784215715649355,0.5524872072068185,0.0,0.4657534246575342
neutral,classical,13,27,79,15,16,0.5569620253164557,0.9906174973781802,1.7891562142277926,0.5277937678238208,0.0,0.484375
neutral,classical,13,28,80,9,8,0.5375,0.9959386076315955,1.7684504355986612,0.5076630931418605,0.0,0.352112676056338
neutral,classical,13,29,80,15,15,0.5375,0.9959386076315955,1.7310688344517502,0.5445811257563428,0.0,0.5846153846153846
neutral,classical,13,30,80,11,11,0.4875,0.9995491108252484,1.738230131354903,0.5500274415472889,0.0,0.391304347826087
neutral,classical,13,31,80,11,11,0.4875,0.9995491108252484,1.769674359667126,0.5292021829278282,0.0,0.6521739130434783
neutral,classical,13,32,80,13,13,0.525,0.99819587904281,1.769725405030816,0.5379967888719499,0.0,0.40298507462686567
neutral,classical,13,33,80,8,8,0.525,0.99819587904281,1.7428625513437233,0.5381170819474749,0.0,0.5694444444444444
neutral,classical,13,34,80,10,10,0.4875,0.9995491108252484,1.6995984303652598,0.5441538889441281,0.0,0.4857142857142857
neutral,classical,13,35,78,13,15,0.5641025641025641,0.9881108365218301,1.7373341083105078,0.5522122295427799,0.0,0.6307692307692307
neutral,classical,13,36,80,9,7,0.6,0.9709505944546686,1.7749212094000115,0.512903636337619,0.0,0.5211267605633803
neutral,classical,13,37,80,12,12,0.5875,0.9777945702913884,1.7711634046408051,0.5376515932182859,0.0,0.5588235294117647
neutral,classical,13,38,80,10,10,0.6,0.9709505944546686,1.7993795264982797,0.5033684139642122,0.0,0.5285714285714286
neutral,classical,13,39,80,13,13,0.6,0.9709505944546686,1.8076659667505646,0.4795025391201634,0.0,0.43283582089552236
neutral,classical,13,40,80,14,14,0.65,0.934068055375491,1.7809189504176808,0.453894259985057,0.0,0.5454545454545454
neutral,classical,13,41,80,15,15,0.6375,0.9447388286467892,1.7808740005345265,0.4554768632306932,0.0,0.47692307692307695
neutral,classical,13,42,80,7,7,0.625,0.9544340029249649,1.8070364898282487,0.43347133866201537,0.0,0.4520547945205479
neutral,classical,13,43,80,10,10,0.6375,0.9447388286467892,1.8260158017366408,0.4274871362789202,0.0,0.5142857142857142
neutral,classical,13,44,80,13,13,0.6625,0.9224062617590723,1.8634854090231674,0.37830773840323956,0.0,0.47761194029850745
neutral,classical,13,45,80,7,7,0.675,0.9097361225311661,1.8456645987801745,0.41288807612997935,0.0,0.3698630136986301
neutral,classical,13,46,80,8,8,0.7125,0.8654698974285928,1.8416989282134975,0.369361016433227,0.0,0.3472222222222222
neutral,classical,13,47,80,13,13,0.725,0.8485481782946158,1.866903591762965,0.3575270951526025,0.0,0.3880597014925373
neutral,classical,13,48,80,17,17,0.7125,0.8654698974285928,1.929651094080461,0.37154781982038926,0.0,0.3968253968253968
neutral,classical,13,49,80,14,14,0.7,0.8812908992306927,1.9170489601820395,0.367914605300468,0.0,0.3787878787878788
neutral,classical,13,50,80,9,9,0.6875,0.8960382325345575,1.9138395741148273,0.3839687552568687,0.0,0.39436619718309857
neutral,classical,13,51,80,8,8,0.625,0.9544340029249649,1.9018952336517085,0.374459485802593,0.0,0.3472222222222222
neutral,classical,13,52,72,13,21,0.5972222222222222,0.972552316568843,1.8893993152433224,0.3486627277969299,0.0,0.3728813559322034
neutral,classical,13,53,78,14,8,0.5512820512820513,0.9923985003332222,1.877810759585442,0.335615383690561,0.0,0.46875
neutral,classical,13,54,80,18,16,0.575,0.9837082626231857,1.8490709887157546,0.3518493310726772,0.0,0.5
neutral,classical,13,55,79,16,17,0.5443037974683544,0.9943290455933882,1.8290275683296302,0.34272064895736876,0.0,0.5079365079365079
neutral,classical,13,56,80,15,14,0.5375,0.9959386076315955,1.8152172570314455,0.38044840773817534,0.0,0.4461538461538462
neutral,classical,13,57,80,11,11,0.5625,0.9886994082884974,1.8133819095421528,0.4047165586637171,0.0,0.5072463768115942
neutral,classical,13,58,80,10,10,0.575,0.9837082626231857,1.7937688084080894,0.4065516034164138,0.0,0.38571428571428573
neutral,classical,13,59,80,11,11,0.55,0.9927744539878084,1.7730455295248233,0.3934048508905146,0.0,0.4492753623188406
neutral,classical,13,60,80,7,7,0.575,0.9837082626231857,1.7801505604913568,0.4146889173852094,0.0,0.5205479452054794
neutral,classical,13,61,80,9,9,0.5375,0.9959386076315955,1.773269552555178,0.4246324481368207,0.0,0.5915492957746479
neutral,classical,13,62,80,12,12,0.5375,0.9959386076315955,1.7359605854663116,0.4298327059985839,0.0,0.5441176470588235
neutral,classical,13,63,80,10,10,0.5,1.0,1.7251240093573865,0.4150680372156874,0.0,0.6
neutral,classical,13,64,79,13,14,0.5189873417721519,0.9989595114657399,1.7277301541539896,0.4168973196192708,0.0,0.5
neutral,classical,14,0,24,0,0,0.625,0.9544340029249649,1.8340492937260156,0.713572328180325,0.0,0.0
neutral,classical,14,1,25,6,5,0.6,0.9709505944546686,1.7344155552424871,0.7400800475308891,0.0,0.47368421052631576
neutral,classical,14,2,29,7,3,0.5862068965517241,0.9784493292686189,1.802576653305044,0.7601568800934175,0.0,0.5
neutral,classical,14,3,33,5,1,0.5757575757575758,0.9833761901392237,1.8520849980094314,0.7304628637327678,0.0,0.42857142857142855
neutral,classical,14,4,43,12,2,0.46511627906976744,0.996485989886783,1.7843277392586865,0.7490554271854892,0.0,0.45161290322580644
neutral,classical,14,5,47,8,4,0.48936170212765956,0.9996734260048916,1.7448654494325642,0.7526020783562737,0.0,0.358974358974359
neutral,classical,14,6,60,16,3,0.5,1.0,1.787834511300822,0.7665045027836264,0.0,0.5681818181818182
neutral,classical,14,7,69,17,8,0.5652173913043478,0.9876925088958033,1.7869238149072044,0.7444895340664791,0.0,0.5576923076923077
neutral,classical,14,8,80,17,6,0.5375,0.9959386076315955,1.7310680857134053,0.7188797901990432,0.0,0.5079365079365079
neutral,classical,14,9,80,14,14,0.5375,0.9959386076315955,1.806487509731506,0.6913587024063218,0.0,0.6515151515151515
neutral,classical,14,10,80,13,13,0.575,0.9837082626231857,1.8362513075104296,0.7010048604026833,0.0,0.43283582089552236
neutral,classical,14,11,80,10,10,0.575,0.9837082626231857,1.8315058561558424,0.7092635820875371,0.0,0.5142857142857142
neutral,classical,14,12,80,15,15,0.55,0.9927744539878084,1.7545529449085238,0.7322288399367161,0.0,0.36923076923076925
neutral,classical,14,13,80,6,6,0.525,0.99819587904281,1.7033884621555153,0.7465847377769532,0.0,0.47297297297297297
neutral,classical,14,14,80,13,13,0.5875,0.9777945702913884,1.7941820968603808,0.7422186130163753,0.0,0.373134328358209
neutral,classical,14,15,80,11,11,0.5875,0.9777945702913884,1.822417088602244,0.7230950222629465,0.0,0.6376811594202898
neutral,classical,14,16,80,10,10,0.5125,0.9995491108252484,1.7938556896892064,0.7174170786643506,0.0,0.45714285714285713
neutral,classical,14,17,80,16,16,0.4875,0.9995491108252484,1.7162453364408514,0.7705413842804674,0.0,0.5625
neutral,classical,14,18,80,13,13,0.425,0.9837082626231857,1.6160699710212185,0.751556606362375,0.0,0.43283582089552236
neutral,classical,14,19,80,9,9,0.3875,0.9631672450918832,1.5189044958251685,0.7557417552864998,0.0,0.4647887323943662
neutral,classical,14,20,80,9,9,0.4,0.9709505944546686,1.5426830619342469,0.7518672306747121,0.0,0.4788732394366197
neutral,classical,14,21,74,11,17,0.44594594594594594,0.9915528503834039,1.6453988900111947,0.7086749185669323,0.0,0.47619047619047616
neutral,classical,14,22,80,14,8,0.45,0.9927744539878084,1.7172931324586216,0.7094436766544464,0.0,0.5757575757575758
neutral,classical,14,23,80,8,8,0.4125,0.9777945702913884,1.7160295210204126,0.6970759148101905,0.0,0.4861111111111111
neutral,classical,14,24,80,11,11,0.425,0.9837082626231857,1.7082330376802481,0.6976023642375477,0.0,0.5362318840579711
neutral,classical,14,25,80,8,8,0.4625,0.9959386076315955,1.68719604676861,0.6980429876099901,0.0,0.4583333333333333
neutral,classical,14,26,79,14,15,0.4177215189873418,0.980377508715691,1.6931504111559372,0.6959391070273604,0.0,0.47692307692307695
neutral,classical,14,27,80,9,8,0.4625,0.9959386076315955,1.7021963554556863,0.6928559360107273,0.0,0.5211267605633803
neutral,classical,14,28,80,6,6,0.45,0.9927744539878084,1.7112645822708132,0.6952663019245323,0.0,0.6081081081081081
neutral,classical,14,29,80,8,8,0.5125,0.9995491108252484,1.7473628509603265,0.6707506327214162,0.0,0.5
neutral,classical,14,30,80,14,14,0.5625,0.9886994082884974,1.8019530144397475,0.6240044492499018,0.0,0.45454545454545453
neutral,classical,14,31,80,9,9,0.5875,0.9777945702913884,1.7775128395816566,0.629065637969955,0.0,0.5352112676056338
neutral,classical,14,32,80,10,10,0.6125,0.9631672450918831,1.830674267235897,0.6138735522894171,0.0,0.5
neutral,classical,14,33,80,9,9,0.625,0.9544340029249649,1.8373774668166345,0.6128562092250551,0.0,0.4788732394366197
neutral,classical,14,34,80,19,19,0.575,0.9837082626231857,1.8553779417550955,0.6244259284197038,0.0,0.4918032786885246
neutral,classical,14,35,80,11,11,0.625,0.9544340029249649,1.9162400498341854,0.6404059485635936,0.0,0.5507246376811594
neutral,classical,14,36,80,10,10,0.6,0.9709505944546686,1.8931826108493017,0.6591509282883333,0.0,0.5428571428571428
neutral,classical,14,37,80,10,10,0.6125,0.9631672450918831,1.9059789489205017,0.6583228292659954,0.0,0.5142857142857142
neutral,classical,14,38,80,12,12,0.6375,0.9447388286467892,1.9795016257420344,0.639445797305618,0.0,0.47058823529411764
neutral,classical,14,39,80,13,13,0.65,0.934068055375491,2.05078752800381,0.6106506699385741,0.0,0.34328358208955223
neutral,classical,14,40,80,14,14,0.7,0.8812908992306927,2.1072954724353252,0.6148253696271546,0.0,0.4090909090909091
neutral,classical,14,41,80,12,12,0.725,0.8485481782946158,2.115735428001318,0.6277292775207046,0.0,0.3382352941176471
neutral,classical,14,42,80,9,9,0.75,0.8112781244591328,2.202598784392037,0.5587915810931733,0.0,0.5915492957746479
neutral,classical,14,43,80,7,7,0.75,0.8112781244591328,2.1825237958352477,0.5337858181356983,0.0,0.2465753424657534
neutral,classical,14,44,74,8,14,0.7432432432432432,0.821812730503485,2.1712522052418204,0.5917461975025319,0.0,0.3939393939393939
neutral,classical,14,45,80,15,9,0.7625,0.79085809055281,2.23419285119693,0.5177877853315427,0.0,0.2923076923076923
neutral,classical,14,46,80,11,11,0.75,0.8112781244591328,2.1986982317059387,0.529815760555639,0.0,0.36231884057971014
neutral,classical,14,47,80,19,19,0.6625,0.9224062617590723,2.17682810588916,0.527146854180662,0.0,0.39344262295081966
neutral,classical,14,48,80,9,9,0.6375,0.9447388286467892,2.1804784829374895,0.5353298300996175,0.0,0.5070422535211268
neutral,classical,14,49,80,12,12,0.6125,0.9631672450918831,2.187304085643432,0.5382341990884003,0.0,0.5
neutral,classical,14,50,80,12,12,0.5875,0.9777945702913884,2.1512592246339697,0.5974018242569842,0.0,0.39705882352941174
neutral,classical,14,51,80,12,12,0.55,0.9927744539878084,2.123934781544943,0.646854870342969,0.0,0.5441176470588235
neutral,classical,14,52,80,11,11,0.5625,0.9886994082884974,2.174789252048802,0.6286335498445128,0.0,0.4782608695652174
neutral,classical,14,53,80,7,7,0.5875,0.9777945702913884,2.244195950315858,0.572453191066299,0.0,0.5616438356164384
neutral,classical,14,54,80,14,14,0.6375,0.9447388286467892,2.185294394548529,0.620977557809535,0.0,0.48484848484848486
neutral,classical,14,55,80,9,9,0.6375,0.9447388286467892,2.1598388707285006,0.6203243025115424,0.0,0.38028169014084506
neutral,classical,14,56,80,11,11,0.625,0.9544340029249649,2.200697993101357,0.5604280389424666,0.0,0.5072463768115942
neutral,classical,14,57,80,12,12,0.6125,0.9631672450918831,2.122708242262087,0.5474928624554306,0.0,0.5147058823529411
neutral,classical,14,58,80,16,16,0.625,0.9544340029249649,2.142923438122209,0.6022404864343361,0.0,0.40625
neutral,classical,14,59,80,17,17,0.6125,0.9631672450918831,2.0750604309835685,0.574088071834554,0.0,0.3968253968253968
neutral,classical,14,60,80,11,11,0.6625,0.9224062617590723,2.0794440255813504,0.6135280614126735,0.0,0.463768115942029
neutral,classical,14,61,80,9,9,0.625,0.9544340029249649,2.0587930232974676,0.6050299886584691,0.0,0.352112676056338
neutral,classical,14,62,74,11,17,0.6216216216216216,0.9568886656798212,2.0563408803939422,0.64937687498847,0.0,0.31746031746031744
neutral,classical,14,63,80,11,5,0.625,0.9544340029249649,2.0279917248971002,0.6740039581214193,0.0,0.4782608695652174
neutral,classical,14,64,80,13,13,0.6125,0.9631672450918831,2.0188810459277873,0.6975263359459722,0.0,0.4925373134328358
neutral,classical,15,0,24,0,0,0.4583333333333333,0.9949848281859701,1.507087991948075,0.7448697064095847,0.0,0.0
neutral,classical,15,1,26,3,1,0.46153846153846156,0.9957274520849256,1.5183511865159685,0.7107700530272433,0.0,0.391304347826087
neutral,classical,15,2,31,7,2,0.4838709677419355,0.9992492479956565,1.5791627455095179,0.7121130165505183,0.0,0.4583333333333333
neutral,classical,15,3,35,5,1,0.4857142857142857,0.9994110647387553,1.5919823026650117,0.6773907565612813,0.0,0.5333333333333333
neutral,classical,15,4,39,7,3,0.5384615384615384,0.9957274520849256,1.6304610740145327,0.6831741528436348,0.0,0.5625
neutral,classical,15,5,45,13,7,0.4666666666666667,0.9967916319816366,1.575394484099916,0.7081994449407274,0.0,0.5625
neutral,classical,15,6,54,13,4,0.48148148148148145,0.9990102708804813,1.661479874543053,0.6987622609507089,0.0,0.4146341463414634
